117.659246,39.018245
117.247581,39.11441
117.18259,39.120803
117.195359,39.105367
117.138535,39.144334
117.183036,39.111722
117.18612,39.133457
117.192071,39.150223
117.127527,39.085231
117.193982,39.107778
117.222103,39.113085
117.221784,39.108577
117.187918,39.128589
117.184712,39.049065
117.167791,39.145494
117.170706,39.124855
117.216251,39.099783
117.185462,39.141483
117.664685,39.064755
117.234492,39.141357
117.182757,39.075664
117.220216,39.125164
117.216093,39.2088
117.209669,39.099927
117.190604,39.139851
117.211755,39.111653
117.188102,39.149757
117.175422,39.108825
117.138128,39.179954
117.208704,39.15031
117.273676,39.062946
117.144495,39.136592
117.201845,39.136657
117.214877,39.13899
117.16755,39.103642
117.136163,39.161124
117.112274,39.128995
117.248991,39.142683
117.676843,39.026888
117.171869,39.076329
117.184968,39.089296
117.155488,39.103401
117.204222,39.080074
117.169633,39.12883
117.133117,39.134681
117.163209,39.099811
117.126597,39.191809
117.222071,39.145435
117.186188,39.092928
117.217356,39.154685
117.213832,39.124823
117.291277,39.100681
117.150193,39.184858
117.198938,39.109145
117.260326,39.125949
117.205457,39.087545
117.232638,39.09315
117.181429,39.124263
117.191868,39.115528
117.179546,39.11767
117.156778,39.097292
117.14681,39.183496
117.23847,39.09821
117.231945,39.064238
117.156464,39.150324
117.158104,39.115354
117.171742,39.115656
117.188559,39.098124
117.184175,39.152848
117.238414,39.097922
117.212165,39.0961
117.194686,39.129657
117.186118,39.108052
117.179867,39.123093
117.203003,39.087616
117.679358,39.047502
117.128164,39.087396
117.223183,39.153323
117.313921,38.999374
117.22524,39.079715
117.252053,39.111504
117.128593,39.15161
117.204565,39.1618
117.289157,39.068839
117.213852,39.20741
117.212349,39.142806
117.143296,39.090444
117.138502,39.14439
117.255844,39.110716
117.198707,39.128726
117.177635,39.144431
117.234467,39.095267
117.22469,39.080256
117.205993,39.16577
117.167987,39.146641
117.204885,39.10149
117.210227,39.080959
117.171312,39.146263
117.127941,39.087554
117.231759,39.057416
117.196989,39.155688
117.230225,39.171722
117.184749,39.129758
117.225587,39.16076
117.217256,39.17407
117.200435,39.157967
117.162631,39.125019
117.187313,39.130928
117.114678,39.209113
117.196953,39.111481
117.180143,39.139039
117.167385,39.153182
117.157323,39.113795
117.22805,39.157422
117.158054,39.125993
117.418718,38.989941
117.186654,39.12209
117.087394,39.133002
117.218065,39.106991
117.216535,39.103407
117.244247,39.135858
117.214576,39.13165
117.179938,39.117179
117.216134,39.124609
117.104704,39.122485
117.219116,39.115678
117.524345,38.9903
117.200771,39.076157
117.123662,39.095805
117.182118,39.111089
117.120053,39.153292
117.116012,39.062321
117.162706,39.127812
117.191406,39.107187
117.170085,39.184037
117.212861,39.124344
117.170835,39.14337
117.179122,39.102946
117.151393,39.168554
117.181192,39.114914
117.221835,39.113189
117.724481,39.004689
117.178115,39.107849
117.173153,39.114461
117.245939,39.105901
117.167352,39.126201
117.200602,39.117549
117.160313,39.099895
117.180126,39.121935
117.190416,39.07785
117.187163,39.109426
117.242705,39.116114
117.17004,39.131899
117.220541,39.112387
117.187066,39.120518
117.202578,39.135703
117.196388,39.122408
117.261742,39.119239
117.142349,39.141038
117.246799,39.132951
117.327773,39.088614
117.19426,39.104601
117.202372,39.134535
117.177954,39.130747
117.240939,39.126445
117.269481,39.130541
117.207071,39.189619
117.223459,39.166397
117.221647,39.098057
117.28015,39.164025
117.212069,39.152292
117.711012,39.026345
117.253967,39.143762
117.1444,39.134932
117.214376,39.115698
117.21413,39.108037
117.252693,39.134871
117.188232,39.081095
117.184424,39.126305
117.232544,39.086816
117.193548,39.158359
117.725775,39.037684
117.179876,39.097906
117.216692,39.11448
117.214567,39.074039
117.160749,39.14636
117.129468,39.094196
117.262329,39.090576
117.228097,39.079643
117.256273,39.088459
117.202064,39.159778
117.183,39.079073
117.18697,39.131396
117.192036,39.062102
117.227383,39.134711
117.216385,39.11452
117.18149,39.115299
117.191189,39.100516
117.204104,39.108348
117.259829,39.067977
117.144464,39.134466
117.17839,39.130044
117.144444,39.134409
117.186552,39.085459
117.138593,39.12193
117.228079,39.069092
117.230064,39.12574
117.18734,39.083488
117.178144,39.114554
117.194026,39.133219
117.218601,39.116649
117.194578,39.135674
117.181086,39.114815
117.197486,39.12932
117.149122,39.121169
117.218684,39.115578
117.281522,39.132242
117.65312,39.0416
117.194179,39.116157
117.148774,39.072886
117.178825,39.114568
117.129879,39.151428
117.231902,39.097662
117.358393,39.067792
117.155093,39.122707
117.200258,39.116809
117.211193,39.208975
117.23417,39.088113
117.21688,39.154548
117.251877,39.123393
117.240582,39.110155
117.180873,39.115004
117.167613,39.105033
117.26805,39.066387
117.153894,39.079517
117.163209,39.13949
117.315209,39.105127
117.240313,39.18375
117.18688,39.111313
117.168306,39.137709
117.156134,39.109922
117.163045,39.114662
117.266811,39.0571
117.161241,39.116067
117.213554,39.106274
117.172017,39.071238
117.153148,39.099925
117.195965,39.110426
117.289916,39.095952
117.22622,39.121096
117.245669,39.101816
117.172313,39.129416
117.315934,39.049379
117.276183,39.141554
117.132357,39.137657
117.207446,39.126225
117.185791,39.144308
117.182942,39.186679
117.216074,39.095847
117.127439,39.149408
117.204487,39.105456
117.199622,39.121104
117.145075,39.106223
117.150674,39.160594
117.162034,39.124646
117.223064,39.153318
117.251739,39.070661
117.661524,39.029467
117.187494,39.115047
117.163328,39.16511
117.270779,39.113015
117.205396,39.126758
117.179133,39.153792
117.189641,39.149483
117.202537,39.190211
117.149839,39.138311
117.254746,39.050503
117.245507,39.039112
117.244208,39.11576
117.203228,39.092939
117.172082,39.136679
117.163471,39.12661
117.218292,39.129543
117.202283,39.074234
117.279809,39.066276
117.210795,39.110801
117.20349,39.088146
117.203701,39.101599
117.279766,39.104823
117.148927,39.161399
117.234173,39.239762
117.115262,39.231917
117.220502,39.111748
117.179398,39.121321
117.153643,39.116286
117.233528,39.116135
117.216932,39.110522
117.208639,39.1054
117.296191,39.073078
117.174773,39.151238
117.206635,39.129957
117.126182,39.200059
117.267214,39.116851
117.142145,39.183772
117.139634,39.137727
117.281761,39.049277
117.187087,39.109399
117.188433,39.130241
117.212066,39.084091
117.276165,39.120429
117.269562,39.067049
117.203163,39.10719
117.458414,38.832674
117.221766,39.148609
117.221701,39.130828
117.163039,39.146398
117.172772,39.123891
117.189411,39.13142
117.171216,39.146458
117.163565,39.171269
117.23189,39.099093
117.119507,39.070653
117.190711,39.113341
117.12865,39.13052
117.23853,39.091216
117.21329,39.142728
117.171864,39.141734
117.189125,39.109364
117.319226,39.031714
117.14061,39.186311
117.185699,39.131657
117.16909,39.146665
117.142477,39.174468
117.233037,39.119166
117.12834,39.151116
117.255124,39.151495
117.232266,39.0967
117.037648,39.047104
117.167208,39.149552
117.121073,39.233759
117.385191,38.988037
117.204793,39.123384
117.166423,39.133557
117.219872,39.144535
117.284017,39.011594
117.180873,39.111112
117.195782,39.130427
117.092959,39.081848
117.149254,39.10971
117.179961,39.113838
117.152424,39.161663
117.245812,39.115809
117.219258,39.117045
117.187163,39.16032
117.252797,39.090766
117.169679,39.135232
117.16573,39.118829
117.181136,39.085213
117.113006,39.072325
117.200507,39.077387
117.239892,39.150728
117.222947,39.172325
117.166564,39.10138
117.184077,39.109829
117.195151,39.121236
117.250154,39.113449
117.17223,39.07423
117.195366,39.156936
117.203635,39.105335
117.136385,39.193584
117.177464,39.087024
117.23216,39.091751
117.171955,39.124053
117.252081,39.164756
117.251424,39.079504
117.248072,39.10978
117.096625,39.08365
117.141837,39.12547
117.152297,39.1847
117.16618,39.126593
117.147608,39.160706
117.154573,39.120952
117.187522,39.079345
117.159142,39.121429
117.213471,39.115102
117.175298,39.112112
117.187471,39.178843
117.144436,39.138691
117.203949,39.153521
117.206032,39.154663
117.225726,39.069419
117.197612,39.147612
117.151065,39.130438
117.235844,39.116533
117.194223,39.097444
117.106372,39.133119
117.234163,39.080374
117.148735,39.091773
117.206827,39.085846
117.127734,39.091995
117.186366,39.093778
117.251499,39.123448
117.20166,39.203765
117.196884,39.201618
117.158863,39.152154
117.183444,39.0751
117.095363,39.09047
117.170582,39.077108
117.202722,39.124802
117.201653,39.116194
117.255738,39.110022
117.312882,39.048127
117.21079,39.211714
117.194462,39.118545
117.175616,39.141449
117.160285,39.151724
117.643369,39.027696
117.182865,39.132382
117.213514,39.095034
117.183443,39.112127
117.709429,39.046705
117.213175,39.103885
117.189002,39.106314
117.138581,39.127664
117.179218,39.102785
117.23444,39.095589
117.152994,39.141458
117.248794,39.162232
117.139999,39.209558
117.237845,39.109835
117.37958,38.984016
117.198775,39.14434
117.216509,39.063633
117.217551,39.113633
117.121236,39.091454
117.228182,39.152284
117.104782,39.12413
117.133124,39.127813
117.235154,39.141076
117.218019,39.12969
117.211159,39.080438
117.225378,39.12672
117.195597,39.109925
117.191792,39.125673
117.179472,39.099859
117.225452,39.058424
117.178608,39.177253
117.158164,39.120236
117.202719,39.096039
117.237954,39.182421
117.181794,39.132373
117.177483,39.125318
117.243424,39.119523
117.293553,39.048554
117.217041,39.144304
117.151225,39.176211
117.283343,39.151383
117.215945,39.093672
117.186353,39.119273
117.150243,39.231446
117.209822,39.121111
117.186723,39.127893
117.155416,39.198853
117.176689,39.08284
117.284882,39.147968
117.211389,39.115153
117.191224,39.112113
